SiteCode,No,NoType,GroupNo,Space,Building Phase,Area,Unit type,Unit entropy,Description,Sieved,Date,ID,Start Date,End Date,Period_Date,Attribution
SKH04,928,Deposit,669,751,S13.2,161,Floor,in situ,sub-floor - 1m segment,FALSE,10/06/2004,EH,1750,1800,1750-1810,Main Corridor
SKH04,929,Deposit,669,751,S13.2,161,Floor,in situ,sub-floor - 1m segment,FALSE,10/06/2004,EH,1750,1800,1750-1810,Main Corridor
SKH04,930,Deposit,842,842,S22.2,161,Floor,in situ,sub-floor levelling layer,FALSE,10/06/2004,SÞ,1700,1730,1690-1750,Assistant Teachers Quarters
SKH04,931,Deposit,879,878,S21.2,161,Floor,in situ,SW floor quadrant,TRUE,10/06/2004,ÁE/AFH,1690,1750,1690-1750,School Room
SKH04,932,Group,1200,1200,S5.3,743,Floor,in situ,upper floor,FALSE,10/06/2004,BL,1760,1780,1750-1780,Bishops Dining Room
SKH04,933,Deposit,934,989,S4.1,743,Platform,in situ,ashy deposit over footing - remains of stove rake out?,FALSE,10/06/2004,CKH,1720,1760,1720-1780,Lodge/Dining Room & Chambers
SKH04,934,Group,989,989,S4.1,743,Platform,in situ,square stone footing - fireplace?/stair base?,FALSE,10/06/2004,CKH,1720,1760,1720-1780,Lodge/Dining Room & Chambers
SKH04,935,Deposit,934,989,S4.1,743,Platform,in situ,single stone,FALSE,10/06/2004,CKH,1720,1760,1720-1780,Lodge/Dining Room & Chambers
SKH04,936,Deposit,934,989,S4.1,743,Platform,in situ,stone footing,FALSE,10/06/2004,CKH,1720,1760,1720-1780,Lodge/Dining Room & Chambers
SKH04,937,Deposit,887,887,S15.2,161,Construction,in situ,turf infilling,FALSE,10/06/2004,GML,1760,1800,1750-1810,Wheystore
SKH04,938,Deposit,669,751,S13.2,161,Floor,in situ,sub-floor - 1m segment,FALSE,10/06/2004,EH,1750,1800,1750-1810,Main Corridor
SKH04,939,Deposit,669,751,S13.2,161,Floor,in situ,sub-floor - 1m segment,FALSE,10/06/2004,EH,1750,1800,1750-1810,Main Corridor
SKH04,940,Deposit,669,751,S13.2,161,Floor,in situ,sub-floor - 1m segment,FALSE,10/06/2004,EH,1750,1800,1750-1810,Main Corridor
SKH04,941,Deposit,669,751,S13.2,161,Floor,in situ,sub-floor - 1m segment,FALSE,10/06/2004,EH,1750,1800,1750-1810,Main Corridor
SKH04,942,Deposit,669,751,S13.2,161,Floor,in situ,sub-floor - 1m segment,FALSE,10/06/2004,EH,1750,1800,1750-1810,Main Corridor
SKH04,943,Deposit,887,887,S15.2,161,Wall,disorganized,wall collapse,FALSE,11/06/2004,GML,1760,1800,1750-1810,Wheystore
SKH04,944,Deposit,934,989,S4.1,743,Platform,in situ,silty fill of channel in footing 934,FALSE,11/06/2004,CKH,1720,1760,1720-1780,Lodge/Dining Room & Chambers
SKH04,945,Deposit,878,878,S21.2,161,Floor,in situ,turf levelling layer & mixed floor,TRUE,11/06/2004,AFH/ÁE,1690,1750,1690-1750,School Room
SKH04,946,Deposit,775,775,S7.4,743,Floor,in situ,turf levelling in corridor,FALSE,11/06/2004,LP,1840,1890,1840-1900,Vestibule & Corridor
SKH04,947,Deposit,878,878,S21.1,161,Floor,in situ,turf levelling layer,FALSE,11/06/2004,AFH/ÁE,1650,1690,1630-1690,School Room
SKH04,948,Deposit,1098,1098,S35.2,743,Wall,disorganized,turf and stone disturbed layer,FALSE,11/06/2004,DT,,1958,1930-1960,Western Farmhouse
SKH04,949,Group,1624,1624,S6.1,743,Room,in situ,eastern room of 1624,FALSE,11/06/2004,,1720,1760,1720-1780,Bishops Living Quarters
SKH04,950,Deposit,842,842,S22.4,161,Wall,disorganized,turf collapse in passage from room 842,FALSE,11/06/2004,SÞ,1750,1780,1750-1780,Assistant Teachers Quarters
SKH04,951,Deposit,775,775,S7.5,743,Wall,disorganized,disturbed? Floor?,FALSE,11/06/2004,CKH,,1890,1870-1900,Vestibule & Corridor
SKH04,952,Deposit,932,1200,S5.3,743,Floor,in situ,floor - 1m wide segment,FALSE,11/06/2004,BL,1760,1780,1750-1780,Bishops Dining Room
SKH04,953,Deposit,932,1200,S5.3,743,Floor,in situ,floor - 1m wide segment,FALSE,11/06/2004,BL,1760,1780,1750-1780,Bishops Dining Room
SKH04,954,Deposit,932,1200,S5.3,743,Floor,in situ,floor - 1m wide segment,FALSE,11/06/2004,BL,1760,1780,1750-1780,Bishops Dining Room
SKH04,955,Deposit,932,1200,S5.3,743,Floor,in situ,floor - 1m wide segment,FALSE,11/06/2004,BL,1760,1780,1750-1780,Bishops Dining Room
SKH04,956,Deposit,932,1200,S5.3,743,Floor,in situ,floor - 1m wide segment,TRUE,11/06/2004,BL,1760,1780,1750-1780,Bishops Dining Room
SKH04,957,Deposit,932,1200,S5.3,743,Floor,in situ,floor - 1m wide segment,TRUE,11/06/2004,BL,1760,1780,1750-1780,Bishops Dining Room
SKH04,958,Deposit,932,1200,S5.3,743,Floor,in situ,floor - 1m wide segment,TRUE,11/06/2004,BL,1760,1780,1750-1780,Bishops Dining Room
SKH04,959,Deposit,932,1200,S5.3,743,Floor,in situ,floor - 1m wide segment,TRUE,11/06/2004,BL,1760,1780,1750-1780,Bishops Dining Room
SKH04,960,Deposit,932,1200,S5.3,743,Floor,in situ,floor - 1m wide segment,TRUE,11/06/2004,BL,1760,1780,1750-1780,Bishops Dining Room
SKH04,961,Deposit,932,1200,S5.3,743,Floor,in situ,floor - 1m wide segment,TRUE,11/06/2004,BL,1760,1780,1750-1780,Bishops Dining Room
SKH04,962,Deposit,932,1200,S5.3,743,Floor,in situ,floor - 1m wide segment,TRUE,11/06/2004,BL,1760,1780,1750-1780,Bishops Dining Room
SKH04,963,Deposit,932,1200,S5.3,743,Floor,in situ,floor - 1m wide segment,TRUE,11/06/2004,BL,1760,1780,1750-1780,Bishops Dining Room
SKH04,964,Deposit,932,1200,S5.3,743,Floor,in situ,floor - 1m wide segment,TRUE,11/06/2004,BL,1760,1780,1750-1780,Bishops Dining Room
SKH04,965,Deposit,932,1200,S5.3,743,Floor,in situ,floor - 1m wide segment,TRUE,11/06/2004,BL,1760,1780,1750-1780,Bishops Dining Room
SKH04,966,Deposit,932,1200,S5.3,743,Floor,in situ,floor - 1m wide segment,TRUE,11/06/2004,BL,1760,1780,1750-1780,Bishops Dining Room
SKH04,967,Deposit,932,1200,S5.3,743,Floor,in situ,floor - 1m wide segment,TRUE,11/06/2004,BL,1760,1780,1750-1780,Bishops Dining Room
SKH04,968,Deposit,932,1200,S5.3,743,Floor,in situ,floor - 1m wide segment,TRUE,11/06/2004,BL,1760,1780,1750-1780,Bishops Dining Room
SKH04,969,Deposit,894,878,S21.1,161,Floor,in situ,"floor, SW quadrant",FALSE,11/06/2004,AFH/ÁE,1650,1690,1630-1690,School Room
SKH04,970,Deposit,887,887,S15.2,161,Wall,disorganized,mixed clay and turf collapse,FALSE,11/06/2004,GML,1760,1800,1750-1810,Wheystore
SKH04,971,Deposit,842,842,S22.4,161,Wall,disorganized,turf collapse in passage of room 842,FALSE,11/06/2004,SÞ,1750,1780,1750-1780,Assistant Teachers Quarters
SKH04,972,Group,1624,1624,S6.1,743,Room,in situ,western room of 1624,FALSE,,,1720,1760,1720-1780,Bishops Living Quarters
SKH04,973,Deposit,878,878,S21.2,161,Floor,in situ,mixed turf and floor,FALSE,12/06/2004,AFH/ÁE,1690,1750,1690-1750,School Room
SKH04,974,Deposit,106,106,S13.2,161,Drain,disturbed,stones - drain? postpads? Steps?,FALSE,12/06/2004,SÞ,1750,1800,1750-1810,Main Corridor
SKH04,975,Deposit,669,751,S13.2,161,Floor,in situ,sub-floor - 1m segment,FALSE,12/06/2004,EH,1750,1800,1750-1810,Main Corridor
SKH04,976,Deposit,669,751,S13.2,161,Floor,in situ,sub-floor - 1m segment,FALSE,12/06/2004,EH,1750,1800,1750-1810,Main Corridor
SKH04,977,Deposit,669,751,S13.2,161,Floor,in situ,sub-floor - 1m segment,FALSE,12/06/2004,EH,1750,1800,1750-1810,Main Corridor
SKH04,978,Deposit,669,751,S13.2,161,Floor,in situ,sub-floor - 1m segment,FALSE,12/06/2004,EH,1750,1800,1750-1810,Main Corridor
SKH04,979,Deposit,669,751,S13.2,161,Floor,in situ,sub-floor - 1m segment,FALSE,12/06/2004,EH,1750,1800,1750-1810,Main Corridor
SKH04,980,Deposit,887,887,S15.2,161,Wall,disorganized,turf infill,FALSE,12/06/2004,GML,1760,1800,1750-1810,Wheystore
SKH04,981,Deposit,842,842,S22.2,161,Floor,in situ,floor layer?,FALSE,12/06/2004,SÞ,1700,1730,1690-1750,Assistant Teachers Quarters
SKH04,982,Deposit,887,887,S15.1,161,Clay Lining,in situ,turf and clay packing/lining,FALSE,12/06/2004,GML,1650,1760,1630-1780,Wheystore
SKH04,983,Deposit,106,106,S13.2,161,Floor,in situ,turf levelling,FALSE,12/06/2004,SÞ,1750,1800,1750-1810,Main Corridor
SKH04,984,Deposit,878,878,S21.2,161,Floor,in situ,mixed turf and floor material,TRUE,12/06/2004,AFH/ÁE,1690,1750,1690-1750,School Room
SKH04,985,Deposit,106,106,S13.2,161,Floor,in situ,turf levelling/floor?,FALSE,14/06/2004,SÞ,1750,1800,1750-1810,Main Corridor
SKH04,986,Group,901,901,S30.1,161,Post setting,in situ,posthole,FALSE,14/06/2004,SGB,1670,1720,1660-1720,School Master's House
SKH04,987,Deposit,106,106,S13.2,161,Floor,in situ,turf debris?,FALSE,14/06/2004,SÞ,1750,1800,1750-1810,Main Corridor
SKH04,988,Deposit,901,901,S30.1,161,Floor,in situ,floor,TRUE,14/06/2004,SGB,1670,1720,1660-1720,School Master's House
SKH04,989,Group,163,989,S4.1,161/743,Building,in situ,18th c. Phase of room 15,FALSE,14/06/2004,CKH,1720,1760,1720-1780,Lodge/Dining Room & Chambers
SKH04,990,Deposit,842,842,S22.2,161,Floor,in situ,sub-floor levelling layer/floor?,FALSE,14/06/2004,SÞ,1700,1730,1690-1750,Assistant Teachers Quarters
SKH04,991,Deposit,1288,1288,S3.1,743,Drain,disturbed,disturbed drain stones,FALSE,14/06/2004,DT,1760,1890,1750-1900,Pantry/Stores
SKH04,992,Deposit,775,775,S7.3,743,Floor,disturbed,disturbed ashy floor layer in corridor,FALSE,14/06/2004,LP,1800,1840,1780-1840,Vestibule & Corridor
SKH04,993,Deposit,894,878,S21.1,161,Floor,in situ,floor NW quadrant,TRUE,14/06/2004,AFH/ÁE,1650,1690,1630-1690,School Room
SKH04,994,Deposit,989,989,S4.1,743,Sill plate,in situ,stone partition sill,FALSE,14/06/2004,CKH,1720,1760,1720-1780,Lodge/Dining Room & Chambers
SKH04,995,Deposit,989,989,S4.1,743,Platform,in situ,stone flagstone - hard standing,FALSE,14/06/2004,CKH,1720,1760,1720-1780,Lodge/Dining Room & Chambers
SKH04,996,Deposit,842,842,S22.2,161,Floor,in situ,turf levelling layer,FALSE,14/06/2004,SÞ,1700,1730,1690-1750,Assistant Teachers Quarters
SKH04,997,Deposit,669,751,S13.2,161,Floor,in situ,sub-floor - 1m segment,FALSE,14/06/2004,EH,1750,1800,1750-1810,Main Corridor
SKH04,998,Deposit,669,751,S13.2,161,Floor,in situ,sub-floor - 1m segment,FALSE,14/06/2004,EH,1750,1800,1750-1810,Main Corridor
SKH04,999,Deposit,669,751,S13.2,161,Floor,in situ,sub-floor - 1m segment,FALSE,14/06/2004,EH,1750,1800,1750-1810,Main Corridor
SKH04,1000,Deposit,669,751,S13.2,161,Floor,in situ,sub-floor - 1m segment,FALSE,14/06/2004,EH,1750,1800,1750-1810,Main Corridor
SKH04,1001,Deposit,669,751,S13.2,161,Floor,in situ,sub-floor - 1m segment,FALSE,14/06/2004,EH,1750,1800,1750-1810,Main Corridor
SKH04,1002,Deposit,887,887,S15.2,161,Wall,disorganized,mixed turf and clay lining collapse,FALSE,14/06/2004,GML,1760,1800,1750-1810,Wheystore
SKH04,1003,Deposit,831,1200,S5.3,743,Floor,in situ,turf and birch bark floor/levelling,FALSE,14/06/2004,BL,1760,1780,1750-1780,Bishops Dining Room
SKH04,1004,Deposit,3026,3026,MA.1,161,Slopewash,in situ,slopewash,FALSE,14/06/2004,CKH/GML,1870,1910,1870-1930,Midden Zone A
SKH04,1005,Deposit,842,842,S22.2,161,Floor,in situ,wall collapse; levelling layer,FALSE,14/06/2004,SÞ,1700,1730,1690-1750,Assistant Teachers Quarters
SKH04,1006,Deposit,710,1200,S5.3,743,Floor,in situ,turf levelling layer,FALSE,14/06/2004,BL,1760,1780,1750-1780,Bishops Dining Room
SKH04,1007,Deposit,879,878,S21.2,161,Floor,in situ,floor SE quadrant,TRUE,15/06/2004,AFH/ÁE,1690,1750,1690-1750,School Room
SKH04,1008,Deposit,842,842,S22.1,161,Floor,in situ,turf collapse?,FALSE,15/06/2004,SÞ,1670,1700,1660-1720,Assistant Teachers Quarters
SKH04,1009,Deposit,894,878,S21.1,161,Floor,in situ,floor SE quadrant,FALSE,15/06/2004,AFH/ÁE,1650,1690,1630-1690,School Room
SKH04,1010,Deposit,887,887,S15.1,161,Floor,in situ,charcoal floor layer along ledge,FALSE,15/06/2004,GML,1650,1760,1630-1780,Wheystore
SKH04,1011,Deposit,842,842,S22.1,161,Floor,in situ,floor,TRUE,15/06/2004,SÞ,1670,1700,1660-1720,Assistant Teachers Quarters
SKH04,1012,Deposit,669,751,S13.2,161,Floor,in situ,sub-floor - 1m segment,FALSE,15/06/2004,EH,1750,1800,1750-1810,Main Corridor
SKH04,1013,Deposit,669,751,S13.2,161,Floor,in situ,sub-floor - 1m segment,FALSE,15/06/2004,EH,1750,1800,1750-1810,Main Corridor
SKH04,1014,Deposit,669,751,S13.2,161,Floor,in situ,sub-floor - 1m segment,FALSE,15/06/2004,EH,1750,1800,1750-1810,Main Corridor
SKH04,1015,Deposit,669,751,S13.2,161,Floor,in situ,sub-floor - 1m segment,FALSE,15/06/2004,EH,1750,1800,1750-1810,Main Corridor
SKH04,1016,Deposit,887,887,S15.1,161,Floor,in situ,charcoal floor layer on ledge,FALSE,15/06/2004,GML,1650,1760,1630-1780,Wheystore
SKH04,1017,Group,878,878,S21.1,161,Drain,in situ,drain/flue,FALSE,15/06/2004,AFH/ÁE,1650,1690,1630-1690,School Room
SKH04,1018,Deposit,1017,878,S21.2,161,Drain,in situ,capstones,FALSE,15/06/2004,AFH/ÁE,1690,1750,1690-1750,School Room
SKH04,1019,Deposit,887,887,S15.1,161,Floor,in situ,turf ledge,FALSE,15/06/2004,GML,1650,1760,1630-1780,Wheystore
SKH04,1020,Deposit,775,775,S7.5,743,Wall,disorganized,disturbed turf,FALSE,15/06/2004,DT,,1890,1870-1900,Vestibule & Corridor
SKH04,1021,Deposit,878,878,S21.2,161,Floor,in situ,turf mixed with floor,FALSE,15/06/2004,AFH/ÁE,1690,1750,1690-1750,School Room
SKH04,1022,Deposit,894,878,S21.1,161,Floor,in situ,floor SE quadrant,TRUE,16/06/2004,AFH/ÁE,1650,1690,1630-1690,School Room
SKH04,1023,Deposit,816,816,S4.3,743,Wall blocking,in situ,turf infilling in passage,FALSE,16/06/2004,CKH,1780,1800,1780-1810,Lodge/Dining Room & Chambers
SKH04,1024,Deposit,887,887,S15.2,161,Clay Lining,disorganized,mixed turf and clay,FALSE,16/06/2004,GML,1760,1800,1750-1810,Wheystore
SKH04,1025,Deposit,816,816,S4.3,743,Wall blocking,in situ,iron panned turf infill,FALSE,16/06/2004,CKH,1780,1800,1780-1810,Lodge/Dining Room & Chambers
SKH04,1026,Deposit,901,901,S30.1,161,Floor,in situ,cleaning of floors 988 & 1027,FALSE,16/06/2004,SGB,1670,1720,1660-1720,School Master's House
SKH04,1027,Deposit,901,901,S30.1,161,Floor,in situ,turf levelling layer; UNEXC,FALSE,16/06/2004,SGB,1670,1720,1660-1720,School Master's House
SKH04,1028,Deposit,887,887,S15.2,161,Demolition,in situ,black ?peatash trample,FALSE,16/06/2004,GML,1760,1800,1750-1810,Wheystore
SKH04,1029,Deposit,1017,878,S21.2,161,Drain,in situ,drain fill,TRUE,16/06/2004,AFH/ÁE,1690,1750,1690-1750,School Room
SKH04,1030,Deposit,887,887,S15.1,161,Clay Lining,in situ,clay lining in southern vat,FALSE,16/06/2004,GML,1650,1760,1630-1780,Wheystore
SKH04,1031,Deposit,816,816,S4.3,743,Wall blocking,in situ,blocking stones on southern side,FALSE,16/06/2004,CKH,1780,1800,1780-1810,Lodge/Dining Room & Chambers
SKH04,1032,Deposit,816,816,S4.3,743,Wall blocking,in situ,turf wall infill,FALSE,16/06/2004,CKH,1780,1800,1780-1810,Lodge/Dining Room & Chambers
SKH04,1033,Deposit,443,443,S5.4,743,Sill plate,disorganized,turf collapse?,FALSE,16/06/2004,LP,1780,1800,1780-1810,Pantry/Study & Library
SKH04,1034,Group,1117,751,S13.2,161,Drain,in situ,drain lining,FALSE,21/06/2004,EH,1750,1800,1750-1810,Main Corridor
SKH04,1035,Deposit,775,775,S7.3,743,Floor,in situ,turf levelling mixed with floor in corridor,FALSE,21/06/2004,LP,1800,1840,1780-1840,Vestibule & Corridor
SKH04,1036,Deposit,878,878,S21.2,161,Floor,in situ,turf and stones - drain side?,FALSE,21/06/2004,ÁE,1690,1750,1690-1750,School Room
SKH04,1037,Deposit,887,887,S15.2,161,Demolition,in situ,mixed turf and clay demolition layer,FALSE,21/06/2004,GML,1760,1800,1750-1810,Wheystore
SKH04,1038,Deposit,650,2,S2.1,161,Drain,in situ,fill of depression over drain 24,FALSE,21/06/2004,CJVH,1902,1930,1900-1930,Haybarn
SKH04,1039,Deposit,842,842,S22.1,161,Floor,in situ,turf debris? Levelling layer,FALSE,21/06/2004,SÞ,1670,1700,1660-1720,Assistant Teachers Quarters
SKH04,1040,Deposit,1046,878,S21.1,161,Floor,in situ,stone threshold,TRUE,21/06/2004,ÁE,1650,1690,1630-1690,School Room
SKH04,1041,Cut,1017,878,S21.1,161,Drain,in situ,cut for drain,FALSE,21/06/2004,ÁE,1650,1690,1630-1690,School Room
SKH04,1042,Deposit,745,745,S1.2,161,Wall,disorganized,turf debris,FALSE,21/06/2004,ÓGS,,1952,1930-1960,Outhouse
SKH04,1043,Group,80,80,S20.4,161,Wall,in situ,walls for dorm 80; (formerly drain 1117),FALSE,,,1750,1770,1750-1780,School Dormitory
SKH04,1044,Cut,650,2,S2.1,161,Drain,in situ,cut? Or hollow above drain,TRUE,22/06/2004,CJVH,1902,1930,1900-1930,Haybarn
SKH04,1045,Deposit,842,842,S22.1,161,Floor,in situ,turf/floor layer,FALSE,22/06/2004,SÞ,1670,1700,1660-1720,Assistant Teachers Quarters
SKH04,1046,Group,878,878,S21.1,161,Floor,in situ,threshold at southern end of room 878,FALSE,22/06/2004,ÁE,1650,1690,1630-1690,School Room
SKH04,1047,Cut,1046,878,S21.1,161,Floor,in situ,cut for stones 1040,FALSE,22/06/2004,ÁE,1650,1690,1630-1690,School Room
SKH04,1048,Deposit,894,878,S21.1,161,Post setting,in situ,fill of ?posthole at north end of room 878,TRUE,22/06/2004,ÁE,1650,1690,1630-1690,School Room
SKH04,1049,Deposit,842,842,S22.2,161,Floor,in situ,"turf wall collapse, levelling",FALSE,22/06/2004,SÞ,1700,1730,1690-1750,Assistant Teachers Quarters
SKH04,1050,Deposit,1081,1081,MB.2,161,Slopewash,in situ,charcoal flecked slopewash,FALSE,22/06/2004,CJVH/GML,1830,1850,1810-1870,Midden Zone B
SKH04,1051,Deposit,842,842,S22.1,161,Floor,in situ,"turf wall collapse, levelling",FALSE,22/06/2004,SÞ,1670,1700,1660-1720,Assistant Teachers Quarters
SKH04,1052,Deposit,775,775,S7.3,743,Floor,in situ,trampled turf floor?,FALSE,23/06/2004,BL,1800,1840,1780-1840,Vestibule & Corridor
SKH04,1053,Deposit,901,901,S30.1,161,Wall,in situ,walls of room 901,FALSE,23/06/2004,SGB,1670,1720,1660-1720,School Master's House
SKH04,1054,Deposit,842,842,S22.1,161,Floor,in situ,turf wall collapse with floor mixed in,FALSE,23/06/2004,SÞ,1670,1700,1660-1720,Assistant Teachers Quarters
SKH04,1055,Deposit,887,887,S15.2,161,Demolition,in situ,turf infill,FALSE,23/06/2004,GML,1760,1800,1750-1810,Wheystore
SKH04,1056,Deposit,650,2,S2.1,161,Drain,in situ,backfill over drain,FALSE,23/06/2004,ÓGS,1902,1930,1900-1930,Haybarn
SKH04,1057,Deposit,1098,1098,S35.2,743,Wall,disorganized,disturbed turf and stone collapse,FALSE,23/06/2004,DT,,1958,1930-1960,Western Farmhouse
SKH04,1058,Deposit,878,878,S21.1,161,Wall,in situ,walls of room 878,FALSE,23/06/2004,ÁE,1650,1690,1630-1690,School Room
SKH04,1059,Deposit,842,842,S22.1,161,Wall,in situ,walls of room 842,FALSE,23/06/2004,SÞ,1670,1700,1660-1720,Assistant Teachers Quarters
SKH04,1060,Deposit,1098,1098,S35.2,743,Wall,disorganized,stone rubble infill,FALSE,23/06/2004,DT,,1958,1930-1960,Western Farmhouse
SKH04,1061,Deposit,887,887,S15.2,161,Demolition,in situ,mixed turf and clay demolition infill,FALSE,24/06/2004,GML,1760,1800,1750-1810,Wheystore
SKH04,1062,Deposit,669,751,S13.2,161,Floor,in situ,sub-floor - 1m segment,FALSE,24/06/2004,SGB,1750,1800,1750-1810,Main Corridor
SKH04,1063,Deposit,669,751,S13.2,161,Floor,in situ,sub-floor - 1m segment,FALSE,24/06/2004,SGB,1750,1800,1750-1810,Main Corridor
SKH04,1064,Deposit,669,751,S13.2,161,Floor,in situ,sub-floor - 1m segment,FALSE,24/06/2004,SGB,1750,1800,1750-1810,Main Corridor
SKH04,1065,Deposit,669,751,S13.2,161,Floor,in situ,sub-floor - 1m segment,FALSE,24/06/2004,SGB,1750,1800,1750-1810,Main Corridor
SKH04,1066,Deposit,669,751,S13.2,161,Floor,in situ,sub-floor - 1m segment,FALSE,24/06/2004,SGB,1750,1800,1750-1810,Main Corridor
SKH04,1067,Deposit,669,751,S13.2,161,Floor,in situ,sub-floor - 1m segment,FALSE,24/06/2004,SGB,1750,1800,1750-1810,Main Corridor
SKH04,1068,Deposit,669,751,S13.2,161,Floor,in situ,sub-floor - 1m segment,FALSE,24/06/2004,SGB,1750,1800,1750-1810,Main Corridor
SKH04,1069,Deposit,1269,1269,S14.2,161,Wall,disturbed,turf wall - disturbed,FALSE,24/06/2004,SÞ,,1800,1780-1810,Corridor to Church
SKH04,1070,Cut,744,1070,T1.3,1070,Excavation,in situ,Midden trench,FALSE,24/06/2004,GML,2002,2007,1990-2020,FSÍ Excavation
SKH04,1071,Deposit,634,1070,MC.3,1070,Topsoil,in situ,turf/topsoil,FALSE,24/06/2004,BL,1750,1900,1750-1810,Midden Zone C
SKH04,1072,Deposit,887,887,S15.1,161,Floor,in situ,turf/soil ledge,FALSE,24/06/2004,GML,1650,1760,1630-1780,Wheystore
SKH04,1073,Deposit,1269,1269,S14.2,161,Wall,disturbed,turf wall - disturbed,FALSE,24/06/2004,SÞ,,1800,1780-1810,Corridor to Church
SKH04,1074,Deposit,1269,1269,S14.2,161,Wall,disturbed,turf wall - disturbed,FALSE,25/06/2004,SÞ,,1800,1780-1810,Corridor to Church
SKH04,1075,Deposit,1270,1270,S15.1,161,Floor,in situ,flagstone floor in passage,FALSE,25/06/2004,GML,1650,1760,1630-1780,Wheystore
SKH04,1076,Deposit,1139,2,S2.1,161,Drain,in situ,stone rubble fill of drain,FALSE,25/06/2004,CJVH/GML,1902,1930,1900-1930,Haybarn
SKH04,1077,Group,1257,1257,C.3,743,Drain,in situ,drain in yard 1257,FALSE,25/06/2004,,1830,1850,1810-1870,Courtyard
SKH04,1078,Deposit,878,878,S21.1,161,Fireplace,disturbed,charcoal hearth rake-out/floor,FALSE,25/06/2004,AH/ÁE,1650,1690,1630-1690,School Room
SKH04,1079,Deposit,650,2,S2.1,161,Drain,in situ,capstones of drain,FALSE,25/06/2004,ÓGS,1902,1930,1900-1930,Haybarn
SKH04,1080,Deposit,1269,1269,S14.1,161,Wall,disturbed,wall - disturbed/cut by haybarn,TRUE,25/06/2004,SÞ,1760,1800,1750-1810,Corridor to Church
SKH04,1081,Group,163,1081,MB.2,161,External area,in situ,external area south of haybarn,FALSE,25/06/2004,CJVH,1830,1850,1810-1870,Midden Zone B
SKH04,1082,Deposit,1081,1081,MB.2,161,Slopewash,in situ,charcoal-flecked slopewash (=1050),FALSE,25/06/2004,CJVH,1830,1850,1810-1870,Midden Zone B
SKH04,1083,Deposit,650,2,S2.1,161,Drain,in situ,side stones of drain,FALSE,25/06/2004,ÓGS,1902,1930,1900-1930,Haybarn
SKH04,1084,Deposit,1098,1098,S35.1,743,Wall,in situ,stone walls and footings of cellar,FALSE,25/06/2004,DT,1898,1958,1870-1960,Western Farmhouse
SKH04,1085,Deposit,650,2,S2.1,161,Drain,in situ,drain fill,FALSE,28/06/2004,ÓGS,1902,1930,1900-1930,Haybarn
SKH04,1086,Deposit,153,878,S21.3,161,Fireplace,in situ,internal stone walls of fireplace,FALSE,28/06/2004,ÁE/AH,1750,1770,1750-1780,School Room
SKH04,1087,Cut,744,1087,T1.3,1087,Excavation,in situ,excavation trench - extension of 383,FALSE,28/06/2004,GML,2002,2007,1990-2020,FSÍ Excavation
SKH04,1088,Deposit,784,751,S13.2,161,Drain,in situ,drain fill - 1m segment,FALSE,28/06/2004,SGB,1750,1800,1750-1810,Main Corridor
SKH04,1089,Deposit,634,1070,MC.3,1070,Midden,in situ,midden layer,FALSE,28/06/2004,BL,1750,1900,1750-1810,Midden Zone C
