ID,ID -Find Number,Degree of completeness,Box Number,SKH context/unit nr,SKH find nr,SKH sample nr,Find year SKH,Same as-,Number of fragments,Part of clay pipe,Original mouth piece,Length of stem (mm),Diameter of stem (mm),Stem shape,Functionally complete stem -length,Shape of bowl/typologie,Hight of bowl,Outter diameter of bowl,Colour of clay,Surface treatment,Production marks,Usage,Diagonal carving,Description re-use/use after break,Post-depostional marks,Heel,Kind of Mark,Location of mark,Mark description,Mark on side of heel,Side mark description,Origin,Region/city,Manufactur,Decoration,Decoration technique,Location of decoration,Description of decoration,Quality,Description quality,Dating,Dating Duco,Dating Meulen,Comments,Drawing/Fotography,Referrence,Building Phases_Building Phase,Real Date,Start Date,End date,Period_Date,Attribution,GroupNo,Space,Unit type,Unit entropy,Sieved,
676,676,Bowl fragment,1,190,1391,,2003,,1,Base;Body;Bowl;Heel;Rim;Shank,FALSE,13,8.0,Circular,,BT 2,"3,0","1,6",White,Polished,Trimming,Smoking strains-clear;Soot inside;Soot outside,FALSE,,Chipping,Spur,Figure,Heel,Prince & Princess/Man & woman,,None,,,,Geometrical;Rouletted line,Roll-on stamp,Bowl,1 line around rim (bowl); 1 row of circles (? Stem) -broken in middle,Very good,White colour with dark spots; surface highly polished with clear trimming marks and a deep crack in clay around heel; clear decoration and stamp; elegant over-all shape,1674-1782,1690/1705-1759/68,1674-1782,Recently a part has been broken off -could therefore also count as a complete bowl,,Duco nr. 99; Meul. P. 37,S20.3,1700-1750,1700,1750,1690-1750,School Dormitory,733,733,Floor,in situ,TRUE,
677,677,Bowl fragment,1,190,1391,,2003,,2,Base;Body;Bowl;Heel;Rim;Shank-bolw juncture,FALSE,0,0.0,,,,"3,2",,White outside-black inside,Smoothed,,Soot inside,FALSE,,Trowel marks,Spur,,,None,,None,,,,Rouletted line,Roll-on stamp,Bowl,1 line only partly around rim -only facing smoker,Poor,White colour with black coming through; surface smoothed with some cracks in the clay; rather plump over-all shape,17th century?,,,,,,S20.3,1700-1750,1700,1750,1690-1750,School Dormitory,733,733,Floor,in situ,TRUE,
914,914,Bowl fragment,1,333,1625,,2003,,1,Body;Bowl,FALSE,0,0.0,,,,,,White,Polished,,Smoking strains-clear;Soot inside,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,,,,S20.3,1700-1750,1700,1750,1690-1750,School Dormitory,190,733,Floor,in situ,TRUE,
915,915,Bowl fragment,1,333,1625,,2003,,1,Body;Bowl,FALSE,0,0.0,,,,,,White outside-black inside,Smoothed,,Soot inside,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,,,,S20.3,1700-1750,1700,1750,1690-1750,School Dormitory,190,733,Floor,in situ,TRUE,
1158,1158,Stem fragment,1,336,1646,,2003,,1,Mouth piece;Stem,FALSE,23,7.5,Circular,,,,,White,,,Cut thinner;Smoking strains-clear;Soot inside;Use after breakage,FALSE,Clear cutting marks and rounded edges,Iron coding,,,,,,,,,,,,,,,Fragment too small,,,,Rather soft/porous fired clay,,,S20.3,1700-1750,1700,1750,1690-1750,School Dormitory,733,733,Floor,in situ,FALSE,
1159,1159,Stem fragment,1,336,1646,,2003,,1,Stem,FALSE,19,5.5,Slightly oval,,,,,White,Smoothed,,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,Thin stem diameter suggests closeness to original mouth piece,,,S20.3,1700-1750,1700,1750,1690-1750,School Dormitory,733,733,Floor,in situ,FALSE,
1160,1160,Stem fragment,1,336,1646,,2003,,1,Stem,FALSE,12,8.0,Circular,,,,,White,,,Smoking strains-clear,FALSE,,Iron coding,,,,,,,,,,Fluting,Roll-on stamp,Stem,4 diagonal flutes each with a rouletted line inbetween them,,Fragment too small,1700-1740,,,,,,S20.3,1700-1750,1700,1750,1690-1750,School Dormitory,733,733,Floor,in situ,FALSE,
1161,1161,Stem fragment,1,336,1646,,2003,,2,Stem,FALSE,15,7.0,Slightly oval,,,,,White,Polished,,Smoking strains-clear;Soot outside,FALSE,,,,,,,,,,,,,,,,,Fragments too small,,,,,,,S20.3,1700-1750,1700,1750,1690-1750,School Dormitory,733,733,Floor,in situ,FALSE,
1162,1162,Bowl fragment,1,336,1646,,2003,,1,Body;Bowl,FALSE,0,0.0,,,,,,White,Smoothed,,Smoking strains-clear;Soot inside,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,,,,S20.3,1700-1750,1700,1750,1690-1750,School Dormitory,733,733,Floor,in situ,FALSE,
1193,1193,Stem fragment,1,400,2495,,2003,,1,Mouth piece;Stem,FALSE,52,8.0,Circular,,,,,White,Polished,,Cut thinner;Re-use;Smoking strains-clear;Soot inside;Teeth marks;Use after breakage,FALSE,One end with clear teeth marks and rounded edges; other end with clear cutting marks -re-use?,Iron coding,,,,,,,,,,,,,,,Too much of surface has been taken off,,,,,,,S20.3,1700-1750,1700,1750,1690-1750,School Dormitory,738,733,Floor,in situ,FALSE,
1194,1194,Stem fragment,1,400,2495,,2003,,1,Mouth piece;Stem,FALSE,30,8.5,Circular,,,,,White,Smoothed,Holes;Scars/Knife marks,Smoking strains-clear;Teeth marks;Use after breakage,FALSE,Light teeth marks and rounded edges,,,,,,,,,,,,,,,Middle,White colour with brown spots; surface smoothed with some air bubbles/holes and some scars/dents; regular stem diameter; rather soft/porous fired clay,,,,,,,S20.3,1700-1750,1700,1750,1690-1750,School Dormitory,738,733,Floor,in situ,FALSE,
590,590,Bowl fragment,1,636,3367,,2003,,1,Bowl;Rim,FALSE,0,0.0,,,,,,White outside-black inside,Smoothed,,Soot inside,FALSE,,,,,,,,,,,,Rouletted line,Roll-on stamp,Bowl,1 line only partly around rim,,Fragment too small,,,,,,,S20.3,1700-1750,1700,1750,1690-1750,School Dormitory,738,733,Floor,in situ,TRUE,
500,500,Bowl fragment,1,231,3465,,2003,,1,Body;Bowl,FALSE,0,0.0,,,,,,Grey,Smoothed,,Smoking strains-clear;Soot inside,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,,,,S20.3,1700-1750,1700,1750,1690-1750,School Dormitory,190,733,Floor,in situ,TRUE,
1861,1861,Bowl fragment,7,843,5031,,2004,,2,Body;Bowl;Rim,FALSE,0,0.0,,,,,,White,Polished,,Smoking strains-clear;Soot inside;Soot outside,FALSE,,,,,,,,,,,,Rouletted line,Roll-on stamp,Bowl,1 line around rim,,Fragments too small,,,,,,,S22.3,1730-1750,1730,1750,1720-1750,Assistant Teachers Quarters,842,842,Floor,in situ,TRUE,
1862,1862,Bowl fragment,7,843,5031,,2004,,1,Base;Bowl,FALSE,0,0.0,,,,,,Grey,Polished,,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,Only flake of outter bowl wall,,,S22.3,1730-1750,1730,1750,1720-1750,Assistant Teachers Quarters,842,842,Floor,in situ,TRUE,
1802,1802,Bowl fragment,7,853,5034,,2004,,1,Bowl;Rim,FALSE,0,0.0,,,,,,White,Polished,,Smoking strains-clear;Soot inside;Soot outside,FALSE,,,,,,,,,,,,Rouletted line,Roll-on stamp,Bowl,1 line around rim,,Fragment too small,,,,,,,S22.3,1730-1750,1730,1750,1720-1750,Assistant Teachers Quarters,842,842,Floor,in situ,FALSE,
1803,1803,Bowl fragment,7,853,5034,,2004,,1,Body;Bowl;Rim,FALSE,0,0.0,,,,,,White,Polished,,Smoking strains-clear,FALSE,,Discoloured,,,,,,,,,,Rouletted line,Roll-on stamp,Bowl,1 line around rim,,Fragment too small,,,,,,,S22.3,1730-1750,1730,1750,1720-1750,Assistant Teachers Quarters,842,842,Floor,in situ,FALSE,
1850,1850,Stem fragment,7,854,5035,,2004,,1,Mouth piece;Stem,FALSE,51,7.0,Slightly oval,,,,,White,,,Smoking strains-clear;Teeth marks;Use after breakage,FALSE,Clear teeth marks,Iron coding,,,,,,,,,,,,,,,Too much iron,,,,,,,S30.3,1740-1750,1740,1750,1720-1750,School Master's House,127,127,Wall,in situ,FALSE,
1851,1851,Stem fragment,7,854,5035,,2004,,1,Stem,FALSE,36,8.0,Slightly oval,,,,,White,Smoothed,Clay remains;Holes;Scars/Knife marks,Smoking strains-clear,FALSE,,Chipping;Iron coding,,,,,,,,,,,,,,Middle,"White colour with brown spots/dots; surface smoothed with light scars/scratches, holes and one blob of remaining clay; rather thick and slightly oval stem diameter",,,,,,,S30.3,1740-1750,1740,1750,1720-1750,School Master's House,127,127,Wall,in situ,FALSE,
1852,1852,Stem fragment,7,854,5035,,2004,,1,Stem,FALSE,24,6.5,Circular,,,,,White,,,,FALSE,,Chipping;Iron coding,,,,,,,,,,Geometrical,Roll-on stamp,Stem,"1 row of circles, 2 bands; broken in middle",,Too much iron,18th century,,,,,,S30.3,1740-1750,1740,1750,1720-1750,School Master's House,127,127,Wall,in situ,FALSE,
1853,1853,Stem fragment,7,854,5035,,2004,,1,Mouth piece;Stem,TRUE,13,4.5,Circular,,,,,White,,,Smoking strains-light,FALSE,,Iron coding,,,,,,,,,,,,,,,Fragment too small,,,,,,,S30.3,1740-1750,1740,1750,1720-1750,School Master's House,127,127,Wall,in situ,FALSE,
1854,1854,Bowl fragment,7,854,5035,,2004,,1,Base;Body;Bowl;Heel,FALSE,0,0.0,,,BT 2/3 ?,,,Grey,Polished,,Smoking strains-clear;Soot inside,FALSE,,Iron coding,Peg-spike style,Symbol,Back of bowl,Snake,Dots,L: one dot,Dutch,,,,,,,,Too much iron,1720-1750,1733-1808,1667-1808,,,Duco nr. 47; Meul. P. 41,S30.3,1740-1750,1740,1750,1720-1750,School Master's House,127,127,Wall,in situ,FALSE,
1855,1855,Complete bowl,7,854,5035,,2004,,1,Base;Body;Bowl;Heel;Rim;Shank-bolw juncture,FALSE,0,0.0,,,BT 2,"3,6","1,9",White,Polished,Trimming,Smoking strains-clear;Soot inside;Soot outside,FALSE,,Discoloured,Spur,Symbol,Heel,Snake in circle,Dots,R: one dot (? Uncertain if mark of clay remains from production!?),Dutch,,,Rouletted line,Roll-on stamp,Bowl,1 line around complete rim,Good,White colour with dark dots; surface polished with light trimming marks; rather elegant overall shape; decoration and stamp clear visible and regular,1700-1750,1733-1808,1667-1808,,,Duco nr. 47; Meul. P. 41,S30.3,1740-1750,1740,1750,1720-1750,School Master's House,127,127,Wall,in situ,FALSE,
1832,1832,Stem fragment,7,858,5037,,2004,,1,Shank;Stem,FALSE,42,9.5,Slightly oval,,,,,White,Smoothed,Fluff imprints;Scars/Knife marks,Smoking strains-clear,FALSE,,Iron coding,,,,,,,,,,,,,,Middle,White colour with some blackish grey spots (soot?) and brown spots; surface well smoothed with some light scars/scratches and the imprint of one fluff; thick and slightly oval stem diameter,,,,,,,S22.3,1730-1750,1730,1750,1720-1750,Assistant Teachers Quarters,842,842,Floor,in situ,FALSE,
1729,1729,Stem fragment,7,880,5045,,2004,,1,Shank;Stem,FALSE,28,8.0,Circular,,,,,White,Smoothed,Mould lines,Smoking strains-clear;Soot inside,FALSE,,,,,,,,,,,,,,,,Poor,White colour with brown spots; surface smoothed with frequent cracks in the clay and remains of upper mould line; rather regular stem diameter,,,,,,,S21.2,1690-1750,1690,1750,1690-1750,School Room,879,878,Floor,in situ,TRUE,
1730,1730,Stem fragment,7,880,5045,,2004,,1,Heel;Shank,FALSE,17,9.5,Oval,,,,,White,Smoothed,,Smoking strains-clear,FALSE,,Chipping,Spur,,,None,,None,,,,,,,,,Fragment too small,,,,,,,S21.2,1690-1750,1690,1750,1690-1750,School Room,879,878,Floor,in situ,TRUE,
1731,1731,Bowl fragment,7,880,5045,,2004,,2,Base;Body;Bowl,FALSE,0,0.0,,,,,,White,Smoothed,,Smoking strains-clear;Soot inside,FALSE,,Chipping,,,,,,,,,,,,,,,Fragments too small,,,,,,,S21.2,1690-1750,1690,1750,1690-1750,School Room,879,878,Floor,in situ,TRUE,
1714,1714,Stem fragment,7,881,5046,,2004,,2,Heel;Shank;Stem,FALSE,26,10.5,Oval,,,,,White,Smoothed,Mould lines,Smoking strains-clear;Soot inside,FALSE,,Abrasion;Chipping,Spur,,,None,Dots,L: 1 positive dot,,,,,,,,Middle,Regular white colour; surface well smoothed with remains of mould line around heel; thick and very oval stem diameter; soft/porous fired clay,1700-1740?,,,,,,S21.2,1690-1750,1690,1750,1690-1750,School Room,879,878,Floor,in situ,TRUE,
1715,1715,Stem fragment,7,882,5047,,2004,,1,Stem,FALSE,103,7.0,Circular,,,,,White,Polished,Trimming,,FALSE,,Chipping;Iron coding,,,,,,,,,,Geometrical,Roll-on stamp,Stem,"1 row of circles, 1 band, 1 row of circles, 1 band, 1 row of circles; complete pattern (2,1 cm)",,Too much iron,1650 post,,,Uncertain about usage due to iron coating,,,S30.3,1740-1750,1740,1750,1720-1750,School Master's House,127,127,Wall,in situ,FALSE,
1716,1716,Stem fragment,7,882,5047,,2004,,1,Stem,FALSE,73,6.0,Slightly oval,,,,,White,Polished,Trimming,Smoking strains-clear,FALSE,,Iron coding,,,,,,,,,,,,,,Good,Greyish white clay; surface well polished with trimming marks; slightly oval stem diameter; good/hard fired clay,18th century,,,,,,S30.3,1740-1750,1740,1750,1720-1750,School Master's House,127,127,Wall,in situ,FALSE,
1717,1717,Stem fragment,7,882,5047,,2004,,1,Stem,FALSE,65,6.5,Circular,,,,,White,Polished,Trimming,Cut thinner;Re-use,FALSE,Clear cutting marks at both ends; repair? Re-use?,Iron coding,,,,,,,,,,,,,,,Too much iron,,,,,,,S30.3,1740-1750,1740,1750,1720-1750,School Master's House,127,127,Wall,in situ,FALSE,
1718,1718,Stem fragment,7,882,5047,,2004,,1,Shank;Stem,FALSE,60,7.0,Oval,,,,,Grey,Polished,Scars/Knife marks;Trimming,Smoking strains-clear;Soot inside,FALSE,,Iron coding,,,,,,,Dutch?,,,Geometrical,Roll-on stamp,Stem,1 row of circles; broken in middle,Middle,Grey colour; surface polished with some trimming marks and some light scars; oval stem diameter due to shank; decoration clear visible and rather regular; good/hard fired clay,18th century,,,,,,S30.3,1740-1750,1740,1750,1720-1750,School Master's House,127,127,Wall,in situ,FALSE,
1719,1719,Stem fragment,7,882,5047,,2004,,1,Stem,FALSE,57,6.0,Circular,,,,,White,Polished,Trimming,Smoking strains-clear,FALSE,,Iron coding,,,,,,,,,,,,,,Middle,White colour with dark dots; surface slightly polished with some trimming marks and some edges; rather square stem diameter,,,,"Very thin at other end (0,5cm) -suggests closeness to original mouth end",,,S30.3,1740-1750,1740,1750,1720-1750,School Master's House,127,127,Wall,in situ,FALSE,
1720,1720,Stem fragment,7,882,5047,,2004,,1,Shank;Stem,FALSE,56,8.5,Slightly oval,,,,,White,Polished,Trimming,,FALSE,,Iron coding,,,,,,,,,,,,,,,Too much iron,,,,Uncertain about usage due to iron coating,,,S30.3,1740-1750,1740,1750,1720-1750,School Master's House,127,127,Wall,in situ,FALSE,
1721,1721,Stem fragment,7,882,5047,,2004,,1,Stem,FALSE,51,6.0,Circular,,,,,White,Polished,,,FALSE,,Chipping;Iron coding,,,,,,,,,,,,,,,Too much iron,,,,"Very thin at other end (0,5cm) -suggests closeness to original mouth end",,,S30.3,1740-1750,1740,1750,1720-1750,School Master's House,127,127,Wall,in situ,FALSE,
1722,1722,Stem fragment,7,882,5047,,2004,,2,Stem,FALSE,50,5.5,Slightly oval,,,,,White,Polished,,,FALSE,,Iron coding;Trowel marks,,,,,,,,,,,,,,,Too much iron,,,,,,,S30.3,1740-1750,1740,1750,1720-1750,School Master's House,127,127,Wall,in situ,FALSE,
1723,1723,Stem fragment,7,882,5047,,2004,,1,Stem,FALSE,47,6.5,Slightly oval,,,,,White,Polished,Trimming,Smoking strains-clear,FALSE,,Chipping;Iron coding,,,,,,,,,,Geometrical,Roll-on stamp,Stem,"1 row of circles, 1 band, 1 row of circles; broken in middle",,Too much iron,18th century,,,,,,S30.3,1740-1750,1740,1750,1720-1750,School Master's House,127,127,Wall,in situ,FALSE,
1724,1724,Stem fragment,7,882,5047,,2004,,1,Shank;Stem,FALSE,46,7.0,Slightly oval,,,,,White,Polished,,,FALSE,,Iron coding;Trowel marks,,,,,,,,,,Geometrical,Roll-on stamp,Stem,"1 row of circles, 1 band, 1 row of circles; broken in middle",,Too much iron,18th century,,,,,,S30.3,1740-1750,1740,1750,1720-1750,School Master's House,127,127,Wall,in situ,FALSE,
1725,1725,Stem fragment,7,882,5047,,2004,,1,Stem,FALSE,43,5.0,Circular,,,,,White,Polished,,,FALSE,,Discoloured;Iron coding,,,,,,,Dutch?,,,,,,,,Too much iron,18th century,,,,,,S30.3,1740-1750,1740,1750,1720-1750,School Master's House,127,127,Wall,in situ,FALSE,
1726,1726,Stem fragment,7,882,5047,,2004,,1,Stem,FALSE,30,6.5,Circular,,,,,Grey,Polished,,Smoking strains-clear,FALSE,,Discoloured;Iron coding,,,,,,,,,,,,,,,Too much iron,,,,,,,S30.3,1740-1750,1740,1750,1720-1750,School Master's House,127,127,Wall,in situ,FALSE,
1727,1727,Bowl fragment,7,882,5047,,2004,,1,Body;Bowl,FALSE,0,0.0,,,,,,Grey,Polished,,Smoking strains-clear;Soot inside,FALSE,,Iron coding,,,,,,,,,,,,,,,Fragment too small,,,,,,,S30.3,1740-1750,1740,1750,1720-1750,School Master's House,127,127,Wall,in situ,FALSE,
1728,1728,Bowl fragment,7,882,5047,,2004,,1,Base;Body;Bowl;Heel;Rim,FALSE,0,0.0,,,BT 2/3,"4,0",,Grey,Polished,Trimming,Smoking strains-clear;Soot inside;Soot outside,FALSE,,Chipping;Iron coding,Peg-spike style,Symbol,Back of bowl,Snake,,None,Dutch,,,Rouletted line,Roll-on stamp,Bowl,1 line around rim,,Too much iron and surface missing,1720-1750,1733-1808,1667-1808,,,Duco nr. 47; Meul. p. 41,S30.3,1740-1750,1740,1750,1720-1750,School Master's House,127,127,Wall,in situ,FALSE,
1689,1689,Stem fragment,7,906,5056,,2004,,1,Stem,FALSE,25,10.0,Circular,,,,,White outside-black inside,Smoothed,Holes,Smoking strains-clear,FALSE,,Abrasion,,,,,,,,,,Geometrical,Roll-on stamp,Stem,1 band,Poor,White colour on the outside; surface smoothed with one deep hole/dent in the decoration; thick and rather square stem diameter; decoration clear visible and slightly diagonal,1650 post/17th century,,,One end white colour outside and in bore,,,S21.2,1690-1750,1690,1750,1690-1750,School Room,878,878,Floor,in situ,FALSE,
1665,1665,Stem fragment,7,931,5065,,2004,,1,Stem,FALSE,26,8.0,Slightly oval,,,,,White,Smoothed,Holes;Scars/Knife marks,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,Middle,Regular white colour; surface smoothed with one large hole/air bubble and a scar/scratch; surface rather dented/uneven; slightly oval stem diameter,,,,,,,S21.2,1690-1750,1690,1750,1690-1750,School Room,879,878,Floor,in situ,TRUE,
1666,1666,Stem fragment,7,931,5065,,2004,,1,Shank,FALSE,23,8.5,Slightly oval,,,,,White,Smoothed,,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,,,,S21.2,1690-1750,1690,1750,1690-1750,School Room,879,878,Floor,in situ,TRUE,
1667,1667,Stem fragment,7,931,5065,,2004,,1,Stem,FALSE,6,7.5,Circular,,,,,White,,Scars/Knife marks,Re-use;Smoking strains-light,FALSE,A smooth/even edge -not broken off but cut off? Original mouth piece?,,,,,,,,,,,,,,,,Fragment too small,,,,,,,S21.2,1690-1750,1690,1750,1690-1750,School Room,879,878,Floor,in situ,TRUE,
1668,1668,Bowl fragment,7,931,5065,,2004,,1,Bowl;Rim,FALSE,0,0.0,,,,,,White,Smoothed,,Smoking strains-light,FALSE,,,,,,,,,,,,Rouletted line,Roll-on stamp,Bowl,1 line around rim,,Fragment too small,,,,,,,S21.2,1690-1750,1690,1750,1690-1750,School Room,879,878,Floor,in situ,TRUE,
1669,1669,Complete bowl,7,931,5065,,2004,,1,Base;Body;Bowl;Heel;Rim,FALSE,0,0.0,,,BT 1,"2,8","1,5",White outside-black inside,Smoothed,Holes;Mould lines,Smoking strains-clear;Soot inside,FALSE,,Trowel marks,Spur,,,None,,None,,,,Rouletted line,Roll-on stamp,Bowl,1 line only at back of bowl -facing smoker,Poor,"White colour with brown spots on the outside; surface smoothed with remains of evened mould lines, some holes/air bubbles, cracks in the clay and the imprint of milling from rim on right side; decoration clear visible but rather uneven; rather plump shape",1625-1650,,,"Part of rim broken off -due to rather recent event, fragment called complete bowl",,,S21.2,1690-1750,1690,1750,1690-1750,School Room,879,878,Floor,in situ,TRUE,
1596,1596,Stem fragment,7,945,5071,,2004,,1,Stem,FALSE,31,7.5,Slightly oval,,,,,White,Smoothed,,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,Middle,White colour with brown spots; surface smoothed with horizontal grooves and scratches; slightly oval stem diameter,,,,,,,S21.2,1690-1750,1690,1750,1690-1750,School Room,878,878,Floor,in situ,TRUE,
1597,1597,Stem fragment,7,945,5071,,2004,,1,Stem,FALSE,17,7.5,Oval,,,,,White,Smoothed,Scars/Knife marks,Smoking strains-light,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,"Unusual large bore diameter (0,36cm)",,,S21.2,1690-1750,1690,1750,1690-1750,School Room,878,878,Floor,in situ,TRUE,
1598,1598,Stem fragment,7,945,5071,,2004,,1,Shank-bolw juncture,FALSE,0,0.0,,,,,,White,,,Smoking strains-clear;Soot inside,FALSE,,,,,,,,,,,,,,,,,All of surface has been taken off,,,,Clear marks that surface has been taken off -unknown purpose,,,S21.2,1690-1750,1690,1750,1690-1750,School Room,878,878,Floor,in situ,TRUE,
1480,1480,Stem fragment,7,984,5100,,2004,,1,Shank;Stem,FALSE,35,8.5,Oval,,,,,White,Smoothed,Scars/Knife marks,Smoking strains-clear,FALSE,,Trowel marks,,,,,,,,,,,,,,Middle,Rather regular white colour; surface smoothed with some scars/knife imprints; rather oval stem diameter due to shank,,,,,,,S21.2,1690-1750,1690,1750,1690-1750,School Room,878,878,Floor,in situ,TRUE,
1481,1481,Stem fragment,7,984,5100,,2004,,1,Stem,FALSE,19,9.0,Oval,,,,,White,Smoothed,,Smoking strains-clear,FALSE,,,,,,,,,,,,Geometrical,Roll-on stamp,Stem,1 band; broken in middle,,Fragment too small,,,,Very poor clay: 2 very large stone (pinkish with glitter),,,S21.2,1690-1750,1690,1750,1690-1750,School Room,878,878,Floor,in situ,TRUE,
1482,1482,Bowl fragment,7,984,5100,,2004,,1,Body;Bowl,FALSE,0,0.0,,,,,,White,Smoothed,,Smoking strains-clear;Soot inside,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,Soft/porous fired clay,,,S21.2,1690-1750,1690,1750,1690-1750,School Room,878,878,Floor,in situ,TRUE,
1444,1444,Stem fragment,7,1007,5108,,2004,,1,Stem,FALSE,33,7.5,Circular,,,,,White,Smoothed,,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,Poor,White colour with brown spots; surface smoothed with cracks in the clay and some air bubbles; circular stem diameter,,,,,,,S21.2,1690-1750,1690,1750,1690-1750,School Room,879,878,Floor,in situ,TRUE,
1445,1445,Stem fragment,7,1007,5108,,2004,,1,Stem,FALSE,32,8.5,Circular,,,,,White,Smoothed,Clay remains;Holes;Scars/Knife marks,Smoking strains-clear,FALSE,,Trowel marks,,,,,,,,,,,,,,Poor,"Rather regular white colour; surface smoothed with clear scars, one hole/air bubble and a blob of remaining clay; rather regular stem diameter",,,,,,,S21.2,1690-1750,1690,1750,1690-1750,School Room,879,878,Floor,in situ,TRUE,
1446,1446,Stem fragment,7,1007,5108,,2004,,1,Stem,FALSE,28,8.0,Slightly oval,,,,,White,Smoothed,,Smoking strains-clear,FALSE,,Iron coding,,,,,,,,,,,,,,,Too much iron,,,,,,,S21.2,1690-1750,1690,1750,1690-1750,School Room,879,878,Floor,in situ,TRUE,
1447,1447,Stem fragment,7,1007,5108,,2004,,1,Stem,FALSE,29,9.5,Oval,,,,,White,Smoothed,Clay remains;Scars/Knife marks,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,Poor,White colour with brown spots; surface smoothed with remeains of clay -evened out and some scars/scratches; stem diameter very oval; rather soft/porous fired clay,,,,,,,S21.2,1690-1750,1690,1750,1690-1750,School Room,879,878,Floor,in situ,TRUE,
